fold,tipo,mae,rmse,r2
4,bosque,3.2058943198755734,3.8427923312462595,-0.03236270095421889
4,bosque,3.2096050186088316,3.848513909779166,-0.03543918340176999
4,bosque,3.219538591301161,3.853254482488974,-0.037991648080230256
4,bosque,3.2198035360068666,3.8470490851788317,-0.03465111394289244
4,bosque,3.2153971165295974,3.851162476885024,-0.036864862977249
4,bosque,3.2298711365243227,3.865307533045321,-0.044495518059936456
4,bosque,3.2152343429621935,3.844332607478411,-0.03319045445872271
4,bosque,3.2224217574571568,3.8544512180983896,-0.038636502695124975
4,bosque,3.2245117053591357,3.858630037046444,-0.040889807466503614
4,bosque,3.2182804433314063,3.8581479733325676,-0.04062974425350374
4,bosque,3.210441288795596,3.854334788806698,-0.03857375659764295
4,bosque,3.222611590509261,3.852840463993462,-0.037768603038688564
4,bosque,3.21128580037538,3.8445115035639827,-0.03328661576808156
4,bosque,3.2182148619622484,3.8575094675915915,-0.040285333884083174
4,bosque,3.2233555591723007,3.859442831012552,-0.04132836625647229
4,bosque,3.208193505175378,3.830602961794528,-0.02582376194958469
4,bosque,3.1987903961225808,3.8266424384772617,-0.023703626466039962
4,bosque,3.192628473919329,3.8214648177818247,-0.020935265762761945
4,bosque,3.1988938812112075,3.830645353806005,-0.025846466977357485
4,bosque,3.196713442886559,3.8292973981528555,-0.025124629207165405
4,bosque,3.210775714289641,3.843168390426862,-0.032564766761675745
4,bosque,3.2044506124888086,3.833182159466176,-0.0272056295105243
4,bosque,3.205297000767277,3.835233504723407,-0.02830535143089352
4,bosque,3.2137005553072724,3.8445498427400824,-0.0333072246568924
4,bosque,3.2077107801271785,3.8305568413128275,-0.025799060250297545
4,bosque,3.2156830345887193,3.8452734530889465,-0.03369623361659424
4,bosque,3.2064407160622435,3.843286981746931,-0.03262849288326031
4,bosque,3.211921673853693,3.840014398387108,-0.03087066211795908
4,bosque,3.205662924255554,3.839788620280437,-0.030749443205827953
4,bosque,3.226191072192557,3.8606251789153476,-0.04196648997331631
4,bosque,3.2105632761551104,3.840019504085068,-0.030873403419001244
4,bosque,3.21795704398621,3.8547013796948697,-0.03877132624463653
4,bosque,3.2229883398151262,3.859318827034741,-0.04126145152767813
4,bosque,3.205337937404918,3.836040605234807,-0.028738197619997186
4,bosque,3.2116051778348726,3.8444632199059323,-0.03326066160236496
4,bosque,3.206580592875296,3.845115293760731,-0.033611201775988864
4,bosque,3.2043120999081616,3.83949443927007,-0.03059150987827719
4,bosque,3.209520095969781,3.848265332958921,-0.035305428984625964
4,bosque,3.2205479307978795,3.854254192822077,-0.03853032290340175
4,bosque,3.2192236083754406,3.847372260130696,-0.03482495491097626
4,bosque,3.218467274037581,3.8538091218997437,-0.03829048767816734
4,bosque,3.226850791033616,3.861732873158962,-0.04256449978195498
4,bosque,3.2153820779841755,3.8478068119496123,-0.03505873029399398
4,bosque,3.2205955485979283,3.856192293368957,-0.039575029425278574
4,bosque,3.2162398537206514,3.851086012022981,-0.03682368946556713
4,bosque,3.2178408788306676,3.8574143706370263,-0.04023404340842518
4,bosque,3.2102257478667195,3.8505261836151377,-0.036522267391768004
4,bosque,3.220882488292397,3.8518229906873187,-0.03722055936127755
4,bosque,3.2127387740583058,3.8450350875299564,-0.03356808151164836
4,bosque,3.2130928219464434,3.8530132759206657,-0.037861699452054864
4,bosque,3.22655412466833,3.862325186224584,-0.042884341652564384
4,xgb,3.1810502470756066,3.81035813853932,-0.015009411161652775
4,xgb,3.2093064874207893,3.8698628249771465,-0.046958859267880904
4,xgb,3.2232874323721648,3.9165907248733407,-0.07239518831987057
4,xgb,3.2000595712337363,3.8603867472794873,-0.04183779055730863
4,xgb,3.252372385693245,3.9684776683560323,-0.10099755878923089
4,xgb,3.280298018942074,4.032623221935274,-0.13687775246824652
4,xgb,3.232610425170587,3.9136972492656277,-0.07081125813778133
4,xgb,3.3084491312909288,4.0560035917834085,-0.1500987629681303
4,xgb,3.3543799977724245,4.144154068693473,-0.20063295695859784
4,xgb,3.2570902149693497,3.9575143272164905,-0.09492271615968084
4,xgb,3.345065330161529,4.116368844620873,-0.18458721077275508
4,xgb,3.4102844871631284,4.224115428470061,-0.24741231993094592
4,xgb,3.185667965687862,3.827133497106233,-0.023966379394786852
4,xgb,3.24153403522206,3.9129271097872627,-0.07038986995604501
4,xgb,3.285676577464253,3.98368142853261,-0.10944985182267675
4,xgb,3.2272627475310345,3.908170018505905,-0.06778882631621164
4,xgb,3.309044472214316,4.0331234065841715,-0.1371597942233087
4,xgb,3.3593998352686563,4.114705155969712,-0.18362986894402944
4,xgb,3.2594289422846163,3.9680347539109113,-0.10075181190548776
4,xgb,3.3394978601916305,4.101200827465727,-0.17587334871686333
4,xgb,3.410070533249654,4.190875856330419,-0.22785778146908142
4,xgb,3.2943810605678427,4.021301808373925,-0.1305032438552971
4,xgb,3.3728230453672863,4.148918989673717,-0.2033955039151003
4,xgb,3.4640629388848128,4.263790787379504,-0.2709552173854932
4,xgb,3.1995915223141105,3.853573553286808,-0.0381635581043942
4,xgb,3.2582365233881943,3.9410156859299805,-0.08581241093584469
4,xgb,3.292878200407742,4.008716081433485,-0.12343790017059963
4,xgb,3.2384862356445416,3.9394510882950975,-0.08495043907949351
4,xgb,3.312892031507427,4.036928279146023,-0.13930641291210688
4,xgb,3.3549984932756747,4.121250576332259,-0.1873985555256461
4,xgb,3.277333699927038,4.008033060769576,-0.12305510133206932
4,xgb,3.357754870336883,4.106968069337497,-0.17918277662020077
4,xgb,3.4164554480792715,4.19267746245545,-0.228913690379964
4,xgb,3.3074430973351405,4.054385040242141,-0.14918105041294072
4,xgb,3.4100469918478105,4.169833463660029,-0.2155585855510751
4,xgb,3.4542277362070926,4.236830222427735,-0.2549331661169838
4,xgb,3.2098894695035454,3.8612288255427396,-0.04229235881680116
4,xgb,3.2651250711103685,3.957824258345076,-0.09509421973143195
4,xgb,3.2734512552923087,4.00221497677803,-0.11979700121632875
4,xgb,3.242529441710232,3.9376152341541824,-0.08393946237129035
4,xgb,3.3291534566554892,4.057580861252459,-0.1509934211383417
4,xgb,3.333910394282568,4.086358790564633,-0.16737789737346676
4,xgb,3.275817806217946,3.998904356983485,-0.11794518224193995
4,xgb,3.3713315263086434,4.11090524586001,-0.1814447255917344
4,xgb,3.377964373652627,4.13203510977473,-0.19362108144670875
4,xgb,3.315962016177015,4.046595124716919,-0.1447693217749635
4,xgb,3.3983538464015846,4.144980106053066,-0.2011116392197656
4,xgb,3.399151089037357,4.1568828273716845,-0.20801976599108674
4,elastic,3.2385802199622864,3.9039968802785325,-0.06550967710959177
4,elastic,3.236953316462364,3.902350186864442,-0.06461100952034848
4,elastic,3.2357937301743696,3.9011886093076296,-0.06397731743831092
4,elastic,3.2345626846792315,3.899959749667823,-0.063307125356586
4,elastic,3.23272754351937,3.8980758201390096,-0.06228008303589205
4,elastic,3.225289616471279,3.8918968258952007,-0.05891502779653868
4,elastic,3.217932548988664,3.8850775896918104,-0.05520749605009656
4,elastic,3.2138268860351302,3.881313242925218,-0.05316365395464073
4,elastic,3.2104498441116722,3.878208078608352,-0.05147920446700893
4,elastic,3.205541762647192,3.873082865038039,-0.048701893684405695
4,elastic,3.216943575541828,3.8842393673354487,-0.054752213973394026
4,elastic,3.207206868633531,3.874817943134204,-0.049641706913093
4,elastic,3.2006445644022654,3.868192806393539,-0.04605543526285194
4,elastic,3.194510690559839,3.8614661608463847,-0.04242049438564921
4,elastic,3.1855284485961355,3.851845654498824,-0.0372327652390978
4,elastic,3.193994270188212,3.858344107614844,-0.04073555064421175
4,elastic,3.173405323095857,3.8311185610945766,-0.026099932367053436
4,elastic,3.166895628988999,3.81919273737471,-0.019721617309548245
4,elastic,3.161523478348071,3.808516476388608,-0.014028478345721851
4,elastic,3.1587262734871517,3.794609341717214,-0.0066363701979736955
5,bosque,3.425334635571074,4.074288566960349,-0.0064064987699286036
5,bosque,3.4361439546211776,4.07830670286018,-0.008392549629266055
5,bosque,3.416840736640899,4.0564883924537245,0.002368077834877358
5,bosque,3.4152748118868397,4.055081943457755,0.003059747593458728
5,bosque,3.4095553645247545,4.054428836977336,0.0033808536599602146
5,bosque,3.4080522741909447,4.0645067129163905,-0.0015797892280011716
5,bosque,3.422160152014921,4.072032765777717,-0.005292378132577991
5,bosque,3.41338346076486,4.05932953113502,0.0009701183334370755
5,bosque,3.3985263847509173,4.042778156047796,0.009100331901998104
5,bosque,3.4190219210021375,4.06508786110448,-0.0018662239336768582
5,bosque,3.405539931066224,4.056502755859761,0.002361012897742043
5,bosque,3.3955392653482073,4.048855716120411,0.006118828247547503
5,bosque,3.3986479815413513,4.051747140586061,0.00469879322920097
5,bosque,3.4033388005017016,4.054328215465879,0.0034303205932859626
5,bosque,3.4043868306355898,4.063957081014261,-0.001308925862646193
5,bosque,3.4121991121451782,4.072533222195456,-0.0055394959566754665
5,bosque,3.4025564759902207,4.059784883641501,0.000745974778779579
5,bosque,3.3985062253188554,4.05767151040174,0.0017860530665044783
5,bosque,3.4390804009801657,4.095315665978476,-0.016821282117557956
5,bosque,3.407657049992468,4.068996811041657,-0.0037939204356782774
5,bosque,3.421438310641555,4.078804123148956,-0.008638546577944384
5,bosque,3.400737211054867,4.058197525069238,0.001527230138132829
5,bosque,3.40006802402125,4.05641121217505,0.00240604011645007
5,bosque,3.399634958663193,4.055715479741672,0.002748213982196601
5,bosque,3.395433625880259,4.0532295982084845,0.003970336226995608
5,bosque,3.3809058914269356,4.0475743743216706,0.006747796067122391
5,bosque,3.4015053599751868,4.059950707623613,0.0006643430320693033
5,bosque,3.4097092648592287,4.064640086751699,-0.0016455225329417011
5,bosque,3.404426801386065,4.060301794847971,0.0004914989866838804
5,bosque,3.408707886879958,4.058253023497512,0.0014999204529985155
5,bosque,3.3967000018073,4.066777781080439,-0.0026993796840126816
5,bosque,3.3926784567770376,4.055716635601173,0.002747645558143663
5,bosque,3.3913385769677493,4.052407154267939,0.004374505510600479
5,bosque,3.4038748338168237,4.069001907462832,-0.0037964349423404986
5,bosque,3.379522682381769,4.0436427693510995,0.008676446832585838
5,bosque,3.386508697997515,4.0515334801178975,0.004803760744410801
5,bosque,3.428293043639735,4.0775155040412105,-0.00800132765340722
5,bosque,3.430797703805648,4.0796179717434695,-0.009041096410788318
5,bosque,3.4140942570677697,4.062312004447134,-0.0004984367649873978
5,bosque,3.4125604990429266,4.058105332476677,0.0015725954743872617
5,bosque,3.4101056709904722,4.060338198379897,0.00047357627818755965
5,bosque,3.408189406877173,4.063530736358626,-0.00109884474822608
5,bosque,3.422315871778523,4.069880613906561,-0.004230024139278088
5,bosque,3.4115005314320195,4.062284095718331,-0.00048468964581394047
5,bosque,3.400541773166147,4.049455995001415,0.005824102949572696
5,bosque,3.4307340554500327,4.076336142864725,-0.007418312967421015
5,bosque,3.412796937056993,4.071432187653707,-0.004995861811772917
5,bosque,3.398507092136155,4.054043828517257,0.00357012253103961
5,bosque,3.417112102297708,4.070170931807662,-0.004373299276292597
5,bosque,3.4059043731041556,4.062224961697766,-0.00045556206625163576
5,bosque,3.411258376201789,4.073030554975015,-0.005785101460791475
5,bosque,3.413511999377525,4.071076574568915,-0.004820309792571642
5,bosque,3.4108055025231465,4.071960533291814,-0.005256713329437446
5,bosque,3.3982688830463954,4.057893455941647,0.0016768499474504317
5,bosque,3.428521829096594,4.088271350106903,-0.013326240202892192
5,bosque,3.400304054786186,4.062524367533141,-0.0006030444312132843
5,bosque,3.4272148437160825,4.082422096397832,-0.010428701552037012
5,bosque,3.410371021984847,4.068303099477989,-0.003451681734747636
5,bosque,3.402005733249013,4.062080082618914,-0.0003842009294845461
5,bosque,3.4005634238689746,4.061739846416676,-0.0002166253721513911
5,bosque,3.4058004656704908,4.0632866761194215,-0.0009785941080575622
5,bosque,3.3998048182671283,4.07278023759075,-0.0056614796239693455
5,bosque,3.397326807434969,4.055854612327873,0.0026797907406211907
5,bosque,3.415676927684891,4.06718371041296,-0.002899560478551555
5,bosque,3.3931023271733283,4.052680458911514,0.004240205951642095
5,bosque,3.407519007717604,4.058199090679129,0.0015264597374132771
5,bosque,3.398420062580994,4.065376194411335,-0.00200835205289418
5,bosque,3.402946963522846,4.071600071450388,-0.005078744685294678
5,bosque,3.397735295723816,4.062749021102783,-0.0007137122036102728
5,bosque,3.4000783807412676,4.061090181706845,0.00010331312756306499
5,bosque,3.3948192125386827,4.060947388042962,0.0001736274495214296
5,bosque,3.3859195550640657,4.05271285376376,0.004224286798552468
5,bosque,3.4252905828504128,4.067754074474038,-0.0031808647006090762
5,bosque,3.4283025267630225,4.07369794714374,-0.006114737139009563
5,bosque,3.41440513876868,4.059364470367739,0.0009529206718633665
5,bosque,3.412120093753132,4.057453606883264,0.0018932615924948104
5,bosque,3.4041424304037093,4.0529594726017875,0.00410309167310885
5,bosque,3.403562163405505,4.054392711674073,0.0033986135023209574
5,bosque,3.416832136084221,4.067537086395825,-0.0030738412778110735
5,bosque,3.4101769659546055,4.0600658029092775,0.0006076820223537283
5,bosque,3.398596425508425,4.048805279005689,0.006143589903661928
5,bosque,3.42936284110505,4.072304649341737,-0.005426626364376741
5,bosque,3.4080354396276973,4.061429775640265,-6.391933017813045e-05
5,bosque,3.408211328302019,4.05936585508728,0.0009522390872167552
5,bosque,3.41622329800069,4.066618411094942,-0.0026207931159469844
5,bosque,3.4093036929511618,4.060898118566564,0.00019788810514098643
5,bosque,3.40894177719319,4.0666403722331435,-0.002631622139489087
5,bosque,3.406423583079139,4.061381743718406,-4.026524250866359e-05
5,bosque,3.404663627585802,4.063404688761444,-0.001036739079530058
5,bosque,3.3973591529052607,4.057580617586666,0.0018307730292995705
5,bosque,3.4173579392661613,4.075700463996834,-0.007104136423830454
5,bosque,3.408828988275184,4.0640739116654325,-0.001366497954586432
5,bosque,3.4181420023574827,4.070412090217459,-0.004492321424177659
5,bosque,3.4071717177753014,4.064084404928329,-0.0013716689311544794
5,bosque,3.3975694235349656,4.05951490617755,0.0008788720160425312
5,bosque,3.400184379092556,4.056934421436732,0.0021486776187418233
5,bosque,3.40654506286631,4.064226123327211,-0.0014415076696163709
5,bosque,3.3957593731332514,4.062728063880386,-0.0007033880976308193
5,bosque,3.39887439664356,4.0593034897483316,0.0009829362334441427
5,bosque,3.412302096648536,4.065360809542217,-0.0020007681357145923
5,bosque,3.3956425077217425,4.050564025989857,0.00527996644696016
5,bosque,3.4035234285939047,4.051965144346351,0.004591686227977565
5,bosque,3.405884545840987,4.069437605705509,-0.004011414324477602
5,bosque,3.396336703878795,4.0619285248196375,-0.00030955286917389024
5,bosque,3.3959357302190503,4.058012477136375,0.0016182858880936513
5,bosque,3.3961270517487483,4.055448378201558,0.002879563786212791
5,bosque,3.3934086642102375,4.054335519954735,0.003426729646382576
5,bosque,3.3905655476839027,4.05956851879496,0.0008524817434462095
5,xgb,3.436380788582523,4.072952900354009,-0.005746750107779697
5,xgb,3.428258704490402,4.091156172830769,-0.01475681938511575
5,xgb,3.439237275902106,4.113062607779514,-0.025653113101784086
5,xgb,3.436603067683525,4.099007472379386,-0.018655377285126562
5,xgb,3.4223645292982763,4.1117682712212105,-0.025007690668104043
5,xgb,3.457239722718998,4.1579244851159105,-0.04814907919195788
5,xgb,3.4390342413973647,4.114831644011988,-0.02653557363513337
5,xgb,3.445618061792283,4.143211847534765,-0.040744541544347035
5,xgb,3.479907576729651,4.197153053631014,-0.0680202203000797
5,xgb,3.441369037238919,4.130624755323268,-0.03443057588148535
5,xgb,3.450549926887564,4.160116531030659,-0.04925453291388049
5,xgb,3.486452576254501,4.219548111317923,-0.0794480551448995
5,xgb,3.4321763580348215,4.075069414804924,-0.006792296504934292
5,xgb,3.427827669649708,4.095761929984171,-0.01704289895933675
5,xgb,3.4279125961316685,4.119700135218548,-0.02896611581298081
5,xgb,3.4227707304922093,4.095507219763932,-0.01691640568644548
5,xgb,3.4196754734532364,4.1154301719141975,-0.026834227345167827
5,xgb,3.454302405013519,4.167734933334219,-0.05310104175655028
5,xgb,3.423882602834377,4.112107544630601,-0.02517685010421844
5,xgb,3.4346820359327355,4.147005470662888,-0.042651274889417
5,xgb,3.4723629229733732,4.195999911691565,-0.06743343696951487
5,xgb,3.4266138733649742,4.120841423873705,-0.029536307808441187
5,xgb,3.433395284373744,4.159303582025836,-0.048844492916956916
5,xgb,3.487120381828879,4.218786323390809,-0.07905832797715506
5,xgb,3.4210669248282506,4.059129025640476,0.0010688075538595188
5,xgb,3.390730854605331,4.063972997138955,-0.0013167689518382986
5,xgb,3.411163981269006,4.098018822751707,-0.0181640525853648
5,xgb,3.4107324858101045,4.079964268477113,-0.009212407778044218
5,xgb,3.3904591531169657,4.087650921609244,-0.013018702508788671
5,xgb,3.409793722386263,4.139284256529247,-0.03877231245969104
5,xgb,3.410390830364357,4.090071606444963,-0.014218866195962354
5,xgb,3.396915067620829,4.11467956051083,-0.026459693865296563
5,xgb,3.4262170365878513,4.165552177722536,-0.05199825556236615
5,xgb,3.41550135531393,4.1042242377347,-0.021249892034788553
5,xgb,3.407898177500485,4.141173232169071,-0.039720622942187145
5,xgb,3.438853056252408,4.182033737786022,-0.06033946598349349
5,xgb,3.4134446309537303,4.058476903645527,0.0013897496428485479
5,xgb,3.411357659871886,4.080646507935851,-0.009549950975990651
5,xgb,3.402445992644952,4.086495325076117,-0.012446013964465985
5,xgb,3.3994147737009994,4.075914860461256,-0.007210093790979144
5,xgb,3.405391295750936,4.104508142956498,-0.02139118460965439
5,xgb,3.442150305728523,4.1584733152858115,-0.048425800813556075
5,xgb,3.4074111625450807,4.102462037602932,-0.02037310741501397
5,xgb,3.417656288665979,4.137631744839052,-0.03794306729038377
5,xgb,3.4527760585960077,4.174682271776234,-0.05661486752507905
5,xgb,3.413788547321242,4.1200657675863015,-0.029148769889846937
5,xgb,3.4183143912529457,4.147649412811968,-0.042975103365215706
5,xgb,3.454511140074049,4.1789102905771935,-0.0587561800687153
5,elastic,3.5523975616926418,4.240476444560827,-0.09018241443904507
5,elastic,3.551789495449503,4.2395655806128465,-0.0897141174347591
5,elastic,3.5513669448349843,4.238933352411829,-0.08938913289893224
5,elastic,3.5509307436145,4.238275816030572,-0.0890511906044762
5,elastic,3.550309594460536,4.237302639896644,-0.0885511207669556
5,elastic,3.5447413288236413,4.22995260366244,-0.08477798881143128
5,elastic,3.5411799155073576,4.2247280569748265,-0.08209995728613695
5,elastic,3.538404535727928,4.220734622071702,-0.08005520869073735
5,elastic,3.535279652023717,4.216320521764633,-0.0777973178199669
5,elastic,3.532483704972931,4.212590244317903,-0.07589105642529903
5,elastic,3.5401279478315133,4.22293566690983,-0.08118196505122754
5,elastic,3.533562944165466,4.2136983344406,-0.07645714093915479
5,elastic,3.5297609507986265,4.208801095885783,-0.07395643795564655
5,elastic,3.526037222309396,4.2041638895512525,-0.07159119714483864
5,elastic,3.520438125227367,4.1977081899843345,-0.06830276232441701
5,elastic,3.5226182492370115,4.197577841926794,-0.0682364170609524
5,elastic,3.500157805776514,4.173360121163257,-0.055945699102930124
5,elastic,3.490310262404994,4.161093495706707,-0.049747406117305104
5,elastic,3.4838067982776044,4.150005865819231,-0.044160555529268786
5,elastic,3.47645079348204,4.1370047086944375,-0.03762850159453501
