player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Robert Lewandowski,DT,9,barcelona,girona,1,90,1,0,1.0,0.0,6,4,2,14,85.7,0,0,0.0,0.0,0.0,7,0,1,0,1,0,0,0,1,2,0,2,18,32.0,7.0,0,4,0,100.0,23_24,16,10/12/2023,1,"[{'goles': [3, 19.0]}, {'goles_90': [8, 0.62]}, {'asistencias': [7, 8.0]}, {'penaltis_marcados': [3, 4.0]}, {'tiros_puerta': [3, 37.0]}]"
João Félix,DT,14,barcelona,girona,1,64,0,0,0.1,0.3,2,2,0,21,81.0,0,0,0.0,0.0,0.0,3,1,1,0,1,2,0,2,1,3,0,3,29,148.0,72.0,4,0,0,0.0,23_24,16,10/12/2023,1,[]
Lamine Yamal,DT,27,barcelona,girona,0,26,0,0,0.0,0.6,0,0,0,14,100.0,0,0,0.0,0.0,0.0,5,1,1,0,0,0,0,0,0,2,1,0,11,72.0,51.0,3,0,0,0.0,23_24,16,10/12/2023,1,"[{'regates_exitosos': [5, 70.0]}]"
Raphinha,DT,11,barcelona,girona,1,64,0,1,1.1,0.2,8,4,4,31,77.4,0,0,0.0,0.0,0.0,9,1,4,0,4,3,0,3,1,1,1,0,31,107.0,44.0,1,1,1,50.0,23_24,16,10/12/2023,1,"[{'asistencias': [5, 9.0]}, {'asistencias_90': [1, 0.59]}, {'rojas': [10, 1.0]}]"
Ferrán Torres,DT,7,barcelona,girona,0,26,0,1,0.0,0.2,1,1,0,7,100.0,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,2,1,1,8,56.0,30.0,1,0,1,0.0,23_24,16,10/12/2023,1,"[{'goles_por_tiro': [9, 0.21]}, {'rojas': [8, 1.0]}]"
İlkay Gündoğan,MC,22,barcelona,girona,1,90,1,0,0.9,0.3,8,5,3,84,88.1,0,0,0.0,0.0,0.0,12,1,1,0,1,0,0,0,0,2,1,0,67,372.0,133.0,3,2,0,100.0,23_24,16,10/12/2023,1,"[{'asistencias': [5, 9.0]}, {'pases_clave': [1, 97.0]}, {'pases_ultimo_tercio': [10, 188.0]}, {'corners': [1, 140.0]}]"
Frenkie de Jong,MC,21,barcelona,girona,1,90,0,0,0.0,0.1,1,0,1,84,88.1,0,0,0.0,0.0,0.0,3,2,2,0,2,1,0,1,1,1,1,0,69,511.0,340.0,7,2,0,100.0,23_24,16,10/12/2023,1,"[{'pases_completados_pct': [5, 92.1]}]"
Pedri,MC,8,barcelona,girona,1,79,0,0,0.0,0.6,0,0,0,48,87.5,0,0,0.0,0.0,0.0,5,2,1,0,1,1,0,1,0,1,0,1,33,170.0,91.0,0,0,0,0.0,23_24,16,10/12/2023,1,"[{'pases_clave': [3, 70.0]}, {'pases_ultimo_tercio': [1, 331.0]}]"
Fermin López,MC,32,barcelona,girona,0,11,0,0,0.3,0.0,3,3,0,5,60.0,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,2,2,0,6,18.0,7.0,1,1,0,100.0,23_24,16,10/12/2023,1,"[{'asistencias_90': [3, 0.36]}, {'rojas': [8, 1.0]}]"
João Cancelo,DF,2,barcelona,girona,1,90,0,0,0.2,0.8,1,0,1,59,84.7,0,0,0.0,0.0,0.0,1,4,3,0,1,2,0,2,1,4,4,0,36,278.0,188.0,7,2,0,100.0,23_24,16,10/12/2023,1,"[{'regates_exitosos': [7, 61.0]}]"
Andreas Christensen,DF,15,barcelona,girona,1,64,0,0,0.0,0.0,0,0,0,49,100.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,1,0,0,0,31,108.0,62.0,0,2,0,100.0,23_24,16,10/12/2023,1,"[{'pases_completados_pct': [1, 94.3]}]"
Alejandro Balde,DF,3,barcelona,girona,0,26,0,0,0.0,0.0,0,0,0,20,85.0,0,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,1,0,0,0,19,168.0,101.0,4,0,0,0.0,23_24,16,10/12/2023,1,[]
Ronald Araújo,DF,4,barcelona,girona,1,90,0,0,0.0,0.0,0,0,0,58,86.2,1,0,0.0,0.0,0.0,-4,0,0,0,0,2,2,0,2,0,0,0,39,241.0,163.0,0,2,3,40.0,23_24,16,10/12/2023,1,"[{'pases_completados_pct': [5, 92.5]}]"
Jules Koundé,DF,23,barcelona,girona,1,90,0,0,0.0,0.2,1,1,0,60,83.3,0,0,0.0,0.0,0.0,-2,4,6,0,3,0,0,0,3,1,1,0,35,137.0,80.0,0,2,1,66.7,23_24,16,10/12/2023,1,"[{'pases_ultimo_tercio': [4, 267.0]}]"
Iñaki Peña,PT,13,barcelona,girona,1,90,0,0,0.0,0.0,0,0,0,22,77.3,0,0,4.0,42.9,4.0,-1,0,0,0,0,0,0,0,1,0,0,0,15,69.0,49.0,0,0,0,0.0,23_24,16,10/12/2023,1,"[{'porterias_cero': [10, 4.0]}, {'save_pct': [7, 76.8]}]"
Artem Dovbyk,DT,9,girona,barcelona,1,72,1,0,0.5,0.0,2,1,1,21,76.2,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,3,0,0,0,16,75.0,10.0,0,1,3,25.0,23_24,16,10/12/2023,0,"[{'goles': [1, 24.0]}, {'goles_90': [1, 0.83]}, {'asistencias': [7, 8.0]}, {'penaltis_marcados': [1, 7.0]}, {'tiros_puerta': [4, 36.0]}]"
Cristhian Stuani,DT,7,girona,barcelona,0,18,1,1,0.2,0.8,2,1,1,3,66.7,1,0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,1,0,0,0,5,12.0,2.0,0,3,1,75.0,23_24,16,10/12/2023,0,"[{'goles_por_tiro': [7, 0.26]}, {'apariciones_suplente': [1, 26.0]}]"
Sávio,MC,16,girona,barcelona,1,90,0,1,0.3,0.6,1,0,1,31,83.9,0,0,0.0,0.0,0.0,11,0,1,0,1,2,0,2,0,10,5,3,34,310.0,159.0,4,0,0,0.0,23_24,16,10/12/2023,0,"[{'asistencias': [3, 10.0]}, {'regates_exitosos': [1, 104.0]}, {'faltas_recibidas': [9, 66.0]}]"
Viktor Tsyhankov,MC,8,girona,barcelona,1,77,0,1,0.2,0.5,2,1,1,33,84.8,0,0,0.0,0.0,0.0,9,2,1,0,1,0,0,0,1,0,0,0,24,128.0,74.0,1,0,3,0.0,23_24,16,10/12/2023,0,"[{'corners': [10, 80.0]}]"
Portu,MC,24,girona,barcelona,0,13,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,3,4.0,3.0,0,0,0,0.0,23_24,16,10/12/2023,0,"[{'asistencias_90': [5, 0.35]}, {'goles_por_tiro': [1, 0.32]}, {'apariciones_suplente': [2, 25.0]}]"
Aleix García,MC,14,girona,barcelona,1,90,0,0,0.0,0.1,0,0,0,74,91.9,0,0,0.0,0.0,0.0,5,2,2,0,1,2,2,0,0,0,0,0,46,253.0,68.0,1,0,0,0.0,23_24,16,10/12/2023,0,"[{'pases_clave': [7, 57.0]}, {'pases_ultimo_tercio': [2, 306.0]}, {'corners': [3, 122.0]}, {'rojas': [10, 1.0]}]"
Iván Martín,MC,23,girona,barcelona,1,86,0,1,0.0,0.1,0,0,0,49,91.8,0,0,0.0,0.0,0.0,10,2,4,0,3,1,1,0,0,2,2,0,31,213.0,81.0,1,0,0,0.0,23_24,16,10/12/2023,0,"[{'goles_por_tiro': [7, 0.26]}, {'pases_completados_pct': [9, 91.3]}]"
Jhon Solis,MC,22,girona,barcelona,0,4,0,0,0.4,0.0,2,2,0,4,75.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,3,23.0,6.0,0,0,2,0.0,23_24,16,10/12/2023,0,[]
Miguel Gutiérrez,MC,3,girona,barcelona,1,90,1,0,0.3,0.1,3,1,2,52,94.2,0,0,0.0,0.0,0.0,10,0,1,0,1,1,0,1,2,5,3,1,43,306.0,171.0,4,0,0,0.0,23_24,16,10/12/2023,0,"[{'centros_area': [10, 19.0]}]"
Yan Couto,MC,20,girona,barcelona,1,77,0,0,0.0,0.0,1,1,0,44,88.6,0,0,0.0,0.0,0.0,4,0,2,0,2,2,0,2,1,5,2,3,33,295.0,191.0,4,0,1,0.0,23_24,16,10/12/2023,0,"[{'asistencias': [7, 8.0]}, {'asistencias_90': [9, 0.32]}]"
Valery Fernández,MC,11,girona,barcelona,0,13,1,0,0.4,0.0,1,0,1,3,100.0,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,1,1,0,2,24.0,8.0,1,0,1,0.0,23_24,16,10/12/2023,0,"[{'apariciones_suplente': [2, 25.0]}]"
Daley Blind,DF,17,girona,barcelona,1,90,0,0,0.0,0.3,0,0,0,61,80.3,1,0,0.0,0.0,0.0,2,1,2,0,1,5,4,1,5,0,0,0,48,186.0,73.0,0,2,1,66.7,23_24,16,10/12/2023,0,"[{'pases_ultimo_tercio': [5, 256.0]}]"
David López,DF,5,girona,barcelona,1,90,0,0,0.1,0.0,1,1,0,36,94.4,0,0,0.0,0.0,0.0,2,2,1,0,0,3,2,1,1,1,1,0,22,158.0,76.0,0,0,3,0.0,23_24,16,10/12/2023,0,"[{'pases_completados_pct': [3, 92.8]}]"
Eric García,DF,25,girona,barcelona,1,90,0,0,0.0,0.0,0,0,0,40,85.0,0,0,0.0,0.0,0.0,2,4,2,0,0,0,0,0,1,0,0,0,21,100.0,28.0,0,0,3,0.0,23_24,16,10/12/2023,0,"[{'goles_por_tiro': [2, 0.29]}, {'pases_ultimo_tercio': [7, 227.0]}]"
Paulo Gazzaniga,PT,13,girona,barcelona,1,90,0,0,0.0,0.0,0,0,0,44,56.8,0,0,2.0,81.8,3.5,5,1,1,0,0,0,0,0,1,0,0,0,35,221.0,147.0,0,0,0,0.0,23_24,16,10/12/2023,0,"[{'minutos': [1, 3420.0]}, {'porterias_cero': [7, 12.0]}, {'paradas': [2, 121.0]}, {'save_pct': [5, 75.6]}]"
